id,merchant_id,shopper_id,amount_cents,created_at,completed_at
2439,8,196,23950,10/03/2018 14:59:00,12/03/2018 23:32:01
2440,2,323,4708,10/03/2018 15:30:00,12/03/2018 03:20:26
2441,10,105,20896,10/03/2018 16:01:00,12/03/2018 22:23:11
2443,3,96,28991,10/03/2018 17:03:00,12/03/2018 05:35:39
2444,8,71,28292,10/03/2018 17:34:00,13/03/2018 11:05:32
2448,10,325,36357,10/03/2018 19:38:00,13/03/2018 02:17:37
2449,7,35,10847,10/03/2018 20:09:00,12/03/2018 12:33:24
2450,4,237,9687,10/03/2018 20:40:00,12/03/2018 20:24:09
2451,4,63,35144,10/03/2018 21:11:00,13/03/2018 14:08:03
2452,8,67,41650,10/03/2018 21:42:00,12/03/2018 08:19:18
2453,6,395,15685,10/03/2018 22:13:00,13/03/2018 05:46:23
2455,8,121,40114,10/03/2018 23:15:00,12/03/2018 21:27:16
2456,9,11,18669,10/03/2018 23:46:00,12/03/2018 02:49:33
2457,7,56,36634,11/03/2018 01:05:00,12/03/2018 20:01:53
2458,1,214,32003,11/03/2018 02:10:00,12/03/2018 09:48:41
2459,7,383,40253,11/03/2018 03:15:00,13/03/2018 15:06:19
2461,4,204,27978,11/03/2018 05:25:00,13/03/2018 16:07:20
2462,12,214,39601,11/03/2018 06:30:00,12/03/2018 12:28:04
2463,12,251,4260,11/03/2018 07:35:00,13/03/2018 13:34:59
2464,7,53,32725,11/03/2018 08:40:00,12/03/2018 09:35:44
2465,4,266,31941,11/03/2018 09:45:00,12/03/2018 12:41:22
2467,2,361,13755,11/03/2018 11:55:00,13/03/2018 02:44:06
2468,6,324,24362,11/03/2018 13:00:00,13/03/2018 02:28:44
2469,11,10,37462,11/03/2018 14:05:00,12/03/2018 22:37:54
2470,2,282,36262,11/03/2018 15:10:00,12/03/2018 19:15:06
2471,7,40,28776,11/03/2018 16:15:00,13/03/2018 17:44:55
2472,6,52,22838,11/03/2018 17:20:00,13/03/2018 01:55:49
2474,9,246,32045,11/03/2018 19:30:00,14/03/2018 12:08:01
2475,10,63,23757,11/03/2018 20:35:00,14/03/2018 12:54:55
2477,6,171,28813,11/03/2018 22:45:00,14/03/2018 09:26:27
2478,14,19,41161,11/03/2018 23:50:00,13/03/2018 10:53:23
2479,7,271,10368,12/03/2018 00:31:00,13/03/2018 21:28:53
2481,13,139,41491,12/03/2018 01:33:00,14/03/2018 14:05:13
2482,13,299,29034,12/03/2018 02:04:00,14/03/2018 17:09:42
2484,6,219,36521,12/03/2018 03:06:00,14/03/2018 00:16:52
2485,5,2,44891,12/03/2018 03:37:00,14/03/2018 08:49:32
2486,7,88,40395,12/03/2018 04:08:00,14/03/2018 14:37:39
2489,7,128,16973,12/03/2018 05:41:00,14/03/2018 16:12:41
2490,3,226,29594,12/03/2018 06:12:00,14/03/2018 00:04:29
2491,6,182,31943,12/03/2018 06:43:00,13/03/2018 11:07:10
2492,2,129,40397,12/03/2018 07:14:00,13/03/2018 14:12:45
2493,12,330,7169,12/03/2018 07:45:00,14/03/2018 15:33:31
2494,13,217,17680,12/03/2018 08:16:00,14/03/2018 20:51:46
2496,2,237,9797,12/03/2018 09:18:00,14/03/2018 00:10:29
2497,10,153,26428,12/03/2018 09:49:00,14/03/2018 17:29:52
2498,7,299,38816,12/03/2018 10:20:00,14/03/2018 14:42:02
2499,11,134,37734,12/03/2018 10:51:00,13/03/2018 21:02:38
2500,11,388,14928,12/03/2018 11:22:00,14/03/2018 06:33:13
2503,10,226,26040,12/03/2018 12:55:00,13/03/2018 14:00:39
2504,6,194,19223,12/03/2018 13:26:00,13/03/2018 21:34:43
2505,8,46,19495,12/03/2018 13:57:00,14/03/2018 23:10:01
2506,13,383,30427,12/03/2018 14:28:00,15/03/2018 03:38:20
2507,11,139,18987,12/03/2018 14:59:00,14/03/2018 05:38:28
2510,9,397,23247,12/03/2018 16:32:00,14/03/2018 23:29:56
2511,8,261,24067,12/03/2018 17:03:00,13/03/2018 18:41:45
2512,5,296,4763,12/03/2018 17:34:00,15/03/2018 05:01:06
2513,9,325,28270,12/03/2018 18:05:00,15/03/2018 06:37:18
2514,2,163,16195,12/03/2018 18:36:00,14/03/2018 02:37:04
2515,6,101,39754,12/03/2018 19:07:00,15/03/2018 07:38:54
2517,7,85,16674,12/03/2018 20:09:00,14/03/2018 07:47:25
2518,8,62,27548,12/03/2018 20:40:00,15/03/2018 01:29:59
2519,12,128,33169,12/03/2018 21:11:00,14/03/2018 15:44:23
2520,12,147,20868,12/03/2018 21:42:00,14/03/2018 14:45:43
2525,10,251,9755,13/03/2018 00:30:00,
2539,12,264,26785,13/03/2018 07:30:00,
2545,6,316,28010,13/03/2018 10:30:00,
2547,5,255,8424,13/03/2018 11:30:00,
2552,5,223,12096,13/03/2018 14:00:00,
2553,2,299,28316,13/03/2018 14:30:00,
2554,13,83,21359,13/03/2018 15:00:00,
2570,11,340,9524,13/03/2018 23:00:00,
2580,7,64,10528,14/03/2018 08:16:00,
2585,3,55,8523,14/03/2018 13:26:00,
2587,14,233,20275,14/03/2018 15:30:00,
2588,11,159,23054,14/03/2018 16:32:00,
2595,10,110,43099,14/03/2018 23:46:00,
2600,5,251,21951,15/03/2018 03:05:00,
2606,6,368,40473,15/03/2018 06:47:00,
2608,6,309,39438,15/03/2018 08:01:00,
2618,2,33,27303,15/03/2018 14:11:00,
2621,5,223,22489,15/03/2018 16:02:00,
2628,1,188,6433,15/03/2018 20:21:00,
2636,6,239,29364,16/03/2018 02:27:00,
2523,3,382,4952,12/03/2018 23:15:00,14/03/2018 22:53:39
2524,5,368,34860,12/03/2018 23:46:00,14/03/2018 16:27:49
2526,13,127,22620,13/03/2018 01:00:00,14/03/2018 15:55:12
2527,12,326,39939,13/03/2018 01:30:00,15/03/2018 17:22:09
2528,7,21,13624,13/03/2018 02:00:00,14/03/2018 23:28:04
2529,2,144,6680,13/03/2018 02:30:00,14/03/2018 08:10:06
2531,2,187,41203,13/03/2018 03:30:00,15/03/2018 16:09:07
2532,5,284,45067,13/03/2018 04:00:00,15/03/2018 08:42:45
2533,1,196,8453,13/03/2018 04:30:00,15/03/2018 12:07:09
2534,2,209,26912,13/03/2018 05:00:00,15/03/2018 03:01:54
2535,7,329,5140,13/03/2018 05:30:00,14/03/2018 10:03:24
2537,9,170,34046,13/03/2018 06:30:00,14/03/2018 07:08:27
2538,3,280,29890,13/03/2018 07:00:00,15/03/2018 03:53:17
2540,7,135,7245,13/03/2018 08:00:00,14/03/2018 16:36:54
2541,9,89,4257,13/03/2018 08:30:00,15/03/2018 11:26:52
2542,13,143,39435,13/03/2018 09:00:00,15/03/2018 13:21:12
2544,2,145,25466,13/03/2018 10:00:00,14/03/2018 13:14:31
2546,11,145,26016,13/03/2018 11:00:00,15/03/2018 06:54:09
2548,10,257,25217,13/03/2018 12:00:00,15/03/2018 04:58:26
2549,1,6,21852,13/03/2018 12:30:00,14/03/2018 14:18:43
2550,11,132,37340,13/03/2018 13:00:00,16/03/2018 01:31:24
2551,5,338,33058,13/03/2018 13:30:00,15/03/2018 16:37:03
2556,9,355,32694,13/03/2018 16:00:00,16/03/2018 06:26:48
2557,7,361,17295,13/03/2018 16:30:00,15/03/2018 12:30:39
2558,13,208,7499,13/03/2018 17:00:00,15/03/2018 07:01:52
2559,13,305,22264,13/03/2018 17:30:00,15/03/2018 01:53:51
2560,4,157,38839,13/03/2018 18:00:00,15/03/2018 21:50:55
2562,9,18,26560,13/03/2018 19:00:00,16/03/2018 07:08:07
2563,6,87,7932,13/03/2018 19:30:00,15/03/2018 12:09:06
2564,13,172,16917,13/03/2018 20:00:00,14/03/2018 20:36:29
2565,9,240,24843,13/03/2018 20:30:00,15/03/2018 12:40:16
2566,9,90,10689,13/03/2018 21:00:00,15/03/2018 09:25:01
2568,8,158,3888,13/03/2018 22:00:00,15/03/2018 22:53:24
2569,2,329,25540,13/03/2018 22:30:00,15/03/2018 08:13:38
2571,9,321,28033,13/03/2018 23:30:00,15/03/2018 00:35:06
2572,11,166,35372,14/03/2018 00:00:00,15/03/2018 16:54:02
2573,1,173,18518,14/03/2018 01:02:00,15/03/2018 06:36:25
2574,1,97,6783,14/03/2018 02:04:00,15/03/2018 17:00:41
2576,6,26,19517,14/03/2018 04:08:00,16/03/2018 08:29:03
2577,3,120,33412,14/03/2018 05:10:00,16/03/2018 08:18:18
2578,14,185,44488,14/03/2018 06:12:00,15/03/2018 06:30:36
2579,5,177,29215,14/03/2018 07:14:00,16/03/2018 11:55:29
2581,11,237,39937,14/03/2018 09:18:00,16/03/2018 11:09:13
2583,1,351,4251,14/03/2018 11:22:00,15/03/2018 13:19:40
2584,14,53,41124,14/03/2018 12:24:00,15/03/2018 17:29:57
2586,4,345,32170,14/03/2018 14:28:00,15/03/2018 18:32:44
2589,1,375,42266,14/03/2018 17:34:00,16/03/2018 23:47:02
2590,1,151,30415,14/03/2018 18:36:00,16/03/2018 18:27:20
2592,7,5,43444,14/03/2018 20:40:00,17/03/2018 07:17:38
2593,4,328,10989,14/03/2018 21:42:00,17/03/2018 04:18:01
2594,8,17,23920,14/03/2018 22:44:00,16/03/2018 16:22:46
2596,5,78,43544,15/03/2018 00:37:00,16/03/2018 07:39:41
2597,8,275,24845,15/03/2018 01:14:00,16/03/2018 05:59:44
2598,12,55,41170,15/03/2018 01:51:00,16/03/2018 14:47:32
2601,9,303,37469,15/03/2018 03:42:00,16/03/2018 10:52:40
2602,5,292,4005,15/03/2018 04:19:00,17/03/2018 01:16:51
2603,11,310,17581,15/03/2018 04:56:00,17/03/2018 11:01:42
2604,12,365,18951,15/03/2018 05:33:00,16/03/2018 06:20:10
2605,8,112,34423,15/03/2018 06:10:00,16/03/2018 13:19:22
2609,1,198,5501,15/03/2018 08:38:00,17/03/2018 17:58:08
2610,13,380,36710,15/03/2018 09:15:00,16/03/2018 17:19:46
2611,12,338,17692,15/03/2018 09:52:00,16/03/2018 15:57:34
2612,4,395,9070,15/03/2018 10:29:00,16/03/2018 11:25:53
2613,14,130,12174,15/03/2018 11:06:00,17/03/2018 05:21:28
2615,1,307,35663,15/03/2018 12:20:00,18/03/2018 00:53:45
2616,1,288,30875,15/03/2018 12:57:00,17/03/2018 06:37:54
2617,9,231,18824,15/03/2018 13:34:00,17/03/2018 01:28:06
2619,14,25,22209,15/03/2018 14:48:00,17/03/2018 20:43:31
2620,10,232,28029,15/03/2018 15:25:00,17/03/2018 09:40:19
2622,8,177,12110,15/03/2018 16:39:00,17/03/2018 19:15:26
2624,9,50,17111,15/03/2018 17:53:00,17/03/2018 02:27:18
2625,3,156,4133,15/03/2018 18:30:00,18/03/2018 00:00:58
2626,6,214,19388,15/03/2018 19:07:00,18/03/2018 10:39:32
2627,14,46,16806,15/03/2018 19:44:00,17/03/2018 09:04:33
2629,14,220,8123,15/03/2018 20:58:00,16/03/2018 22:07:08
2631,5,204,32180,15/03/2018 22:12:00,18/03/2018 12:02:21
2632,14,291,11873,15/03/2018 22:49:00,18/03/2018 04:22:22
2633,5,100,12857,15/03/2018 23:26:00,17/03/2018 05:25:34
2634,4,398,6827,16/03/2018 00:49:00,18/03/2018 17:43:29
2635,11,250,39776,16/03/2018 01:38:00,17/03/2018 15:03:45
2638,3,158,42466,16/03/2018 04:05:00,18/03/2018 02:07:12
2639,9,130,17719,16/03/2018 04:54:00,18/03/2018 00:25:05
2640,6,312,4527,16/03/2018 05:43:00,17/03/2018 08:22:23
2655,8,130,38078,16/03/2018 17:58:00,
2657,7,366,6232,16/03/2018 19:36:00,
2664,9,270,43637,17/03/2018 01:16:00,
2665,5,299,38877,17/03/2018 01:54:00,
2670,1,210,44742,17/03/2018 05:04:00,
2675,9,124,10539,17/03/2018 08:14:00,
2677,4,212,31254,17/03/2018 09:30:00,
2684,10,63,35642,17/03/2018 13:56:00,
2687,2,68,35953,17/03/2018 15:50:00,
2691,3,269,35219,17/03/2018 18:22:00,
2696,11,185,26220,17/03/2018 21:32:00,
2701,1,16,41366,18/03/2018 01:04:00,
2706,13,295,22234,18/03/2018 03:44:00,
2712,9,319,17390,18/03/2018 06:56:00,
2730,5,272,18223,18/03/2018 16:32:00,
2734,1,118,10309,18/03/2018 18:40:00,
2736,3,157,32543,18/03/2018 19:44:00,
2738,8,99,17161,18/03/2018 20:48:00,
2743,6,126,28923,18/03/2018 23:28:00,
2749,1,174,20792,19/03/2018 03:12:00,
2752,14,141,18116,19/03/2018 04:48:00,
2758,8,279,42284,19/03/2018 08:00:00,
2643,8,204,21269,16/03/2018 08:10:00,18/03/2018 23:51:38
2644,1,360,13961,16/03/2018 08:59:00,18/03/2018 08:36:39
2645,14,211,36149,16/03/2018 09:48:00,18/03/2018 17:41:35
2646,14,65,30361,16/03/2018 10:37:00,19/03/2018 00:38:55
2647,11,318,33381,16/03/2018 11:26:00,18/03/2018 19:31:02
2648,13,307,43384,16/03/2018 12:15:00,19/03/2018 00:22:17
2650,14,41,21072,16/03/2018 13:53:00,19/03/2018 06:03:18
2651,7,274,32908,16/03/2018 14:42:00,18/03/2018 01:27:06
2652,10,394,29098,16/03/2018 15:31:00,19/03/2018 02:39:07
2653,12,106,23075,16/03/2018 16:20:00,18/03/2018 16:09:50
2654,12,11,41745,16/03/2018 17:09:00,18/03/2018 00:56:50
2658,6,41,6978,16/03/2018 20:25:00,19/03/2018 11:12:52
2659,1,330,21214,16/03/2018 21:14:00,18/03/2018 13:58:42
2660,6,177,43959,16/03/2018 22:03:00,19/03/2018 12:08:43
2661,5,352,12049,16/03/2018 22:52:00,18/03/2018 11:17:37
2662,13,121,28214,16/03/2018 23:41:00,18/03/2018 21:42:29
2666,8,321,4614,17/03/2018 02:32:00,19/03/2018 06:23:22
2667,12,236,17203,17/03/2018 03:10:00,19/03/2018 19:02:13
2668,13,242,20548,17/03/2018 03:48:00,19/03/2018 03:00:08
2669,11,238,7382,17/03/2018 04:26:00,19/03/2018 16:08:19
2671,5,306,7398,17/03/2018 05:42:00,18/03/2018 16:04:10
2672,10,52,36527,17/03/2018 06:20:00,18/03/2018 23:15:08
2674,6,167,14527,17/03/2018 07:36:00,19/03/2018 21:17:47
2676,10,176,23335,17/03/2018 08:52:00,18/03/2018 12:01:11
2678,6,282,31149,17/03/2018 10:08:00,19/03/2018 01:59:38
2679,10,342,28863,17/03/2018 10:46:00,19/03/2018 20:30:34
2680,13,224,43334,17/03/2018 11:24:00,19/03/2018 20:09:17
2682,13,396,39753,17/03/2018 12:40:00,19/03/2018 14:52:38
2683,11,100,19419,17/03/2018 13:18:00,18/03/2018 14:48:13
2685,6,276,19314,17/03/2018 14:34:00,19/03/2018 23:57:49
2686,14,126,10774,17/03/2018 15:12:00,20/03/2018 02:13:58
2688,7,60,24641,17/03/2018 16:28:00,19/03/2018 02:37:34
2690,6,55,12005,17/03/2018 17:44:00,20/03/2018 04:18:56
2692,7,287,36196,17/03/2018 19:00:00,19/03/2018 22:48:17
2693,14,15,5047,17/03/2018 19:38:00,18/03/2018 19:49:45
2694,12,13,19156,17/03/2018 20:16:00,20/03/2018 13:25:06
2695,5,54,31336,17/03/2018 20:54:00,20/03/2018 08:52:06
2697,10,39,32945,17/03/2018 22:10:00,18/03/2018 22:22:03
2699,9,147,26106,17/03/2018 23:26:00,19/03/2018 04:17:33
2700,3,365,30771,18/03/2018 00:32:00,19/03/2018 22:57:50
2702,14,87,24396,18/03/2018 01:36:00,19/03/2018 14:21:53
2703,13,204,25740,18/03/2018 02:08:00,20/03/2018 01:18:05
2704,4,280,34399,18/03/2018 02:40:00,19/03/2018 19:26:07
2707,8,119,23224,18/03/2018 04:16:00,20/03/2018 12:58:17
2708,11,278,34587,18/03/2018 04:48:00,20/03/2018 15:32:20
2709,10,326,3155,18/03/2018 05:20:00,20/03/2018 21:45:13
2710,8,340,41625,18/03/2018 05:52:00,19/03/2018 12:33:38
2711,9,384,30549,18/03/2018 06:24:00,19/03/2018 20:58:45
2714,9,156,41715,18/03/2018 08:00:00,19/03/2018 13:59:49
2715,10,281,42673,18/03/2018 08:32:00,19/03/2018 14:52:57
2716,2,125,31624,18/03/2018 09:04:00,20/03/2018 13:33:24
2717,4,66,26221,18/03/2018 09:36:00,20/03/2018 08:46:44
2718,10,68,34997,18/03/2018 10:08:00,20/03/2018 01:29:16
2719,7,13,11366,18/03/2018 10:40:00,19/03/2018 12:21:05
2721,2,92,9305,18/03/2018 11:44:00,20/03/2018 02:36:06
2722,9,8,27903,18/03/2018 12:16:00,19/03/2018 16:08:36
2723,5,385,3962,18/03/2018 12:48:00,21/03/2018 04:15:37
2724,1,138,25412,18/03/2018 13:20:00,21/03/2018 02:23:30
2725,12,58,35112,18/03/2018 13:52:00,21/03/2018 02:52:51
2727,14,164,39709,18/03/2018 14:56:00,19/03/2018 23:40:53
2728,2,184,40066,18/03/2018 15:28:00,20/03/2018 14:55:57
2729,8,68,14572,18/03/2018 16:00:00,20/03/2018 04:00:10
2731,11,213,20762,18/03/2018 17:04:00,20/03/2018 02:18:15
2732,1,73,3666,18/03/2018 17:36:00,20/03/2018 14:49:23
2735,10,147,18977,18/03/2018 19:12:00,21/03/2018 11:17:49
2737,7,3,35858,18/03/2018 20:16:00,21/03/2018 11:43:27
2739,9,217,8578,18/03/2018 21:20:00,20/03/2018 15:57:16
2740,7,368,41364,18/03/2018 21:52:00,21/03/2018 01:55:27
2741,11,354,7184,18/03/2018 22:24:00,21/03/2018 10:32:13
2742,8,150,38792,18/03/2018 22:56:00,20/03/2018 22:24:13
2745,2,219,35269,19/03/2018 01:04:00,20/03/2018 12:22:28
2746,8,337,25187,19/03/2018 01:36:00,21/03/2018 05:24:59
2747,12,135,9486,19/03/2018 02:08:00,21/03/2018 08:36:53
2748,12,399,414,19/03/2018 02:40:00,21/03/2018 16:26:53
2750,2,69,17516,19/03/2018 03:44:00,21/03/2018 08:56:31
2753,9,365,9381,19/03/2018 05:20:00,20/03/2018 17:38:39
2754,4,231,39860,19/03/2018 05:52:00,21/03/2018 09:48:11
2755,4,56,27194,19/03/2018 06:24:00,22/03/2018 00:14:39
2756,8,275,36686,19/03/2018 06:56:00,20/03/2018 16:04:53
2757,14,320,15223,19/03/2018 07:28:00,21/03/2018 04:23:35
2760,11,128,23175,19/03/2018 09:04:00,20/03/2018 22:34:03
2781,2,36,40071,19/03/2018 20:16:00,
2784,1,212,29297,19/03/2018 21:52:00,
2792,11,153,15584,20/03/2018 02:24:00,
2793,5,211,29305,20/03/2018 03:00:00,
2794,12,157,29306,20/03/2018 03:36:00,
2804,4,197,38516,20/03/2018 09:36:00,
2811,1,255,4519,20/03/2018 13:48:00,
2813,6,290,32273,20/03/2018 15:00:00,
2817,1,398,9043,20/03/2018 17:24:00,
2823,6,99,25852,20/03/2018 21:00:00,
2851,6,116,36343,21/03/2018 11:30:00,
2852,1,309,41621,21/03/2018 12:00:00,
2865,8,311,9843,21/03/2018 18:30:00,
2867,10,196,16634,21/03/2018 19:30:00,
2870,6,329,32610,21/03/2018 21:00:00,
2763,13,395,28487,19/03/2018 10:40:00,20/03/2018 15:11:16
2764,11,64,33168,19/03/2018 11:12:00,21/03/2018 11:25:41
2765,4,384,21576,19/03/2018 11:44:00,20/03/2018 12:34:52
2766,3,52,23230,19/03/2018 12:16:00,20/03/2018 13:04:00
2767,8,42,40419,19/03/2018 12:48:00,20/03/2018 19:43:36
2768,7,203,28099,19/03/2018 13:20:00,21/03/2018 09:58:42
2770,14,313,36158,19/03/2018 14:24:00,21/03/2018 07:45:39
2771,5,158,32846,19/03/2018 14:56:00,20/03/2018 16:53:42
2772,13,365,26484,19/03/2018 15:28:00,21/03/2018 19:00:07
2773,3,324,28190,19/03/2018 16:00:00,22/03/2018 00:34:39
2774,10,199,31425,19/03/2018 16:32:00,22/03/2018 07:00:22
2776,6,229,10644,19/03/2018 17:36:00,21/03/2018 21:39:09
2777,9,3,36184,19/03/2018 18:08:00,21/03/2018 07:25:41
2778,3,274,23230,19/03/2018 18:40:00,21/03/2018 15:07:41
2779,10,188,18237,19/03/2018 19:12:00,22/03/2018 01:26:20
2780,3,150,31651,19/03/2018 19:44:00,21/03/2018 23:43:33
2783,3,108,5217,19/03/2018 21:20:00,22/03/2018 10:25:47
2785,12,320,25037,19/03/2018 22:24:00,21/03/2018 17:55:14
2786,5,334,44068,19/03/2018 22:56:00,22/03/2018 11:43:34
2787,7,228,19555,19/03/2018 23:28:00,21/03/2018 00:28:29
2788,13,140,41127,20/03/2018 00:00:00,21/03/2018 15:37:42
2789,10,160,4942,20/03/2018 00:36:00,21/03/2018 15:29:28
2791,8,143,27849,20/03/2018 01:48:00,22/03/2018 09:44:44
2795,10,14,28799,20/03/2018 04:12:00,22/03/2018 20:49:20
2796,13,319,41011,20/03/2018 04:48:00,21/03/2018 17:09:21
2797,11,305,14830,20/03/2018 05:24:00,21/03/2018 06:15:08
2798,14,63,14318,20/03/2018 06:00:00,22/03/2018 13:05:22
2800,3,204,10202,20/03/2018 07:12:00,22/03/2018 15:08:28
2801,7,310,31842,20/03/2018 07:48:00,22/03/2018 08:50:31
2802,3,339,16425,20/03/2018 08:24:00,22/03/2018 01:08:35
2803,12,105,29498,20/03/2018 09:00:00,22/03/2018 07:01:11
2805,14,331,28786,20/03/2018 10:12:00,22/03/2018 02:26:24
2807,6,377,21125,20/03/2018 11:24:00,22/03/2018 10:31:08
2808,14,117,18830,20/03/2018 12:00:00,22/03/2018 19:19:54
2809,8,58,24295,20/03/2018 12:36:00,22/03/2018 07:53:49
2810,13,236,19437,20/03/2018 13:12:00,22/03/2018 09:35:41
2812,10,400,330,20/03/2018 14:24:00,21/03/2018 22:57:55
2814,6,2,28054,20/03/2018 15:36:00,23/03/2018 09:05:33
2816,9,9,35624,20/03/2018 16:48:00,22/03/2018 06:22:47
2818,9,27,16120,20/03/2018 18:00:00,22/03/2018 04:51:51
2819,8,11,36270,20/03/2018 18:36:00,22/03/2018 10:05:10
2820,1,308,6334,20/03/2018 19:12:00,23/03/2018 12:06:49
2821,2,84,16752,20/03/2018 19:48:00,23/03/2018 04:19:13
2824,2,352,3209,20/03/2018 21:36:00,22/03/2018 22:07:21
2825,4,331,5623,20/03/2018 22:12:00,22/03/2018 18:37:53
2826,3,154,13452,20/03/2018 22:48:00,22/03/2018 04:05:40
2827,14,153,29717,20/03/2018 23:24:00,22/03/2018 02:43:21
2828,9,45,10482,21/03/2018 00:00:00,22/03/2018 01:58:22
2830,14,314,8452,21/03/2018 01:00:00,22/03/2018 12:54:06
2831,5,77,40413,21/03/2018 01:30:00,23/03/2018 04:02:48
2832,13,164,5093,21/03/2018 02:00:00,22/03/2018 18:33:58
2833,5,181,11056,21/03/2018 02:30:00,22/03/2018 23:22:41
2834,9,73,7626,21/03/2018 03:00:00,23/03/2018 03:31:03
2835,5,120,33607,21/03/2018 03:30:00,22/03/2018 10:02:45
2837,3,274,10439,21/03/2018 04:30:00,22/03/2018 11:19:47
2838,12,343,23854,21/03/2018 05:00:00,23/03/2018 05:29:34
2839,9,366,39867,21/03/2018 05:30:00,23/03/2018 11:58:30
2840,4,194,28830,21/03/2018 06:00:00,24/03/2018 00:16:15
2841,14,264,17269,21/03/2018 06:30:00,23/03/2018 13:28:28
2843,14,67,16319,21/03/2018 07:30:00,23/03/2018 12:29:53
2844,4,330,26824,21/03/2018 08:00:00,22/03/2018 16:15:32
2845,6,221,9802,21/03/2018 08:30:00,22/03/2018 10:37:37
2846,6,135,11562,21/03/2018 09:00:00,23/03/2018 13:30:18
2847,10,168,43205,21/03/2018 09:30:00,24/03/2018 01:39:38
2849,10,122,7442,21/03/2018 10:30:00,24/03/2018 04:18:52
2850,8,204,2874,21/03/2018 11:00:00,22/03/2018 15:25:12
2853,13,244,21720,21/03/2018 12:30:00,22/03/2018 16:30:45
2854,6,134,14218,21/03/2018 13:00:00,23/03/2018 09:44:30
2855,5,310,37223,21/03/2018 13:30:00,23/03/2018 10:02:09
2856,7,31,4797,21/03/2018 14:00:00,22/03/2018 15:19:19
2858,8,100,47,21/03/2018 15:00:00,23/03/2018 08:10:48
2859,9,120,18219,21/03/2018 15:30:00,22/03/2018 17:34:06
2860,11,391,2967,21/03/2018 16:00:00,24/03/2018 06:20:23
2861,8,353,2672,21/03/2018 16:30:00,23/03/2018 09:14:38
2862,2,313,42726,21/03/2018 17:00:00,23/03/2018 13:04:16
2864,6,275,23218,21/03/2018 18:00:00,23/03/2018 14:24:06
2866,1,77,12576,21/03/2018 19:00:00,23/03/2018 15:44:22
2868,11,2,18252,21/03/2018 20:00:00,23/03/2018 05:09:33
2869,5,294,5725,21/03/2018 20:30:00,23/03/2018 01:33:29
2871,13,85,19032,21/03/2018 21:30:00,23/03/2018 03:12:24
2873,5,245,10117,21/03/2018 22:30:00,24/03/2018 08:37:27
2874,2,5,20102,21/03/2018 23:00:00,23/03/2018 03:49:47
2875,1,237,25206,21/03/2018 23:30:00,23/03/2018 06:35:54
2876,8,57,17264,22/03/2018 00:00:00,23/03/2018 09:08:12
2877,4,21,39655,22/03/2018 00:41:00,24/03/2018 16:55:57
2878,11,397,26923,22/03/2018 01:22:00,24/03/2018 18:33:25
2880,8,254,36178,22/03/2018 02:44:00,24/03/2018 06:28:52
2886,13,316,29659,22/03/2018 06:50:00,
2891,12,234,41986,22/03/2018 10:15:00,
2893,9,277,36225,22/03/2018 11:37:00,
2896,13,142,44048,22/03/2018 13:40:00,
2899,2,71,29609,22/03/2018 15:43:00,
2900,2,381,18334,22/03/2018 16:24:00,
2903,4,101,9481,22/03/2018 18:27:00,
2906,2,306,4623,22/03/2018 20:30:00,
2911,11,339,36487,22/03/2018 23:55:00,
2916,13,157,191,23/03/2018 04:00:00,
2922,11,101,25304,23/03/2018 08:48:00,
2926,7,350,44316,23/03/2018 12:00:00,
2927,11,32,8038,23/03/2018 12:48:00,
2929,10,84,11012,23/03/2018 14:24:00,
2932,13,118,43370,23/03/2018 16:48:00,
2934,1,317,14151,23/03/2018 18:24:00,
2941,11,369,38459,24/03/2018 00:00:00,
2961,4,60,8963,24/03/2018 12:00:00,
2965,7,108,6113,24/03/2018 14:24:00,
2967,14,111,25096,24/03/2018 15:36:00,
2970,11,18,12613,24/03/2018 17:24:00,
2980,1,369,33828,24/03/2018 23:24:00,
2986,13,90,25016,25/03/2018 03:25:00,
2995,3,197,30925,25/03/2018 09:34:00,
2999,14,88,5894,25/03/2018 12:18:00,
3000,5,7,34760,25/03/2018 12:59:00,
2883,4,170,41430,22/03/2018 04:47:00,23/03/2018 17:38:25
2884,6,260,13642,22/03/2018 05:28:00,24/03/2018 20:42:46
2885,3,56,29717,22/03/2018 06:09:00,23/03/2018 11:54:47
2887,10,101,16911,22/03/2018 07:31:00,23/03/2018 19:35:26
2888,4,73,9165,22/03/2018 08:12:00,23/03/2018 17:08:36
2889,9,53,11485,22/03/2018 08:53:00,24/03/2018 07:55:09
2892,6,154,28146,22/03/2018 10:56:00,24/03/2018 13:06:10
2894,1,397,36001,22/03/2018 12:18:00,23/03/2018 17:18:28
2895,12,81,24134,22/03/2018 12:59:00,24/03/2018 01:07:04
2897,10,86,22790,22/03/2018 14:21:00,24/03/2018 20:53:36
2898,1,248,18337,22/03/2018 15:02:00,23/03/2018 19:50:55
2902,10,213,39679,22/03/2018 17:46:00,25/03/2018 05:27:11
2904,9,43,33057,22/03/2018 19:08:00,24/03/2018 09:39:00
2905,3,226,9916,22/03/2018 19:49:00,24/03/2018 03:59:18
2907,11,103,44424,22/03/2018 21:11:00,24/03/2018 01:36:13
2908,10,20,43462,22/03/2018 21:52:00,25/03/2018 10:19:03
2910,1,393,27940,22/03/2018 23:14:00,25/03/2018 00:08:39
2912,12,70,8244,23/03/2018 00:48:00,25/03/2018 06:36:31
